Id,tot_area,gar_adj_area,yr_built,yr_remod,qual,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RM,Func_Maj,Func_Min,Func_Mod,Func_Sev,SalePrice
1197,3456.0,163.55169432025932,1965,1965,5,0,0,0,0,0,0,0,0,0,0,142600
848,3146.0,251.22873654985392,2002,2002,7,0,0,0,0,0,0,0,0,0,0,227000
926,3400.0,113.57756550018007,1940,1950,7,0,0,0,0,0,0,0,0,0,0,205000
2158,2682.0,222.59604966365734,1999,2000,8,0,0,0,0,0,0,0,0,0,0,246900
1555,1534.0,17.100902775775573,1895,1950,4,0,1,0,0,0,0,0,0,0,0,89000
278,1864.0,136.2930786002161,1948,1950,4,0,0,0,0,0,0,0,0,0,0,64000
2522,2452.0,223.51968472450238,1978,1978,8,0,0,0,0,0,0,0,0,0,0,170000
434,4556.0,577.4544116781568,2008,2009,9,0,0,0,0,0,0,0,0,0,0,582933
2683,2206.0,124.93532205019808,1925,1980,6,0,0,0,0,0,1,0,0,0,0,110500
2173,2358.0,287.25050392281094,1960,1960,6,0,0,0,0,0,0,0,1,0,0,110000
894,1396.0,0.0,1947,2008,5,0,0,0,0,0,0,0,0,0,0,118000
1066,3044.0,493.10077703105355,2003,2004,7,0,0,0,0,0,0,0,0,0,0,284000
1261,2574.0,226.29058990703754,1962,1962,6,0,0,0,0,0,0,0,0,0,0,171000
537,2647.0,270.61098900211664,2004,2004,7,0,0,0,0,0,0,0,0,0,0,193000
2301,2268.0,231.83240027210786,1976,2003,5,0,0,0,0,0,0,0,0,0,0,135000
2854,2454.0,26.621945942829,1919,1950,7,0,0,0,0,0,0,0,0,0,0,167000
2649,1440.0,149.9223864602377,1950,1950,4,0,0,0,0,0,1,0,0,0,0,105000
2776,3176.0,217.9778743594321,1999,1999,7,0,0,0,0,0,0,0,0,0,0,214000
2403,3334.0,422.3343050116716,2004,2004,8,0,0,0,0,0,0,0,0,0,0,279000
2355,2550.0,223.98150225492492,1975,2000,6,0,0,0,0,0,0,0,0,0,0,184500
1983,1832.0,87.45472543513866,1948,2002,3,0,0,0,0,0,1,0,0,0,0,120000
547,2546.0,243.8396560630935,1992,1992,6,0,0,0,0,0,0,0,0,0,0,171500
1842,1875.0,149.9223864602377,2006,2007,7,0,0,1,0,0,0,0,0,0,0,164700
2748,3427.0,233.67967039379795,1989,1989,6,0,0,0,0,0,0,0,0,0,0,209000
2425,2913.0,179.18520180393995,2004,2004,7,0,0,0,0,0,1,0,0,0,0,225000
2837,1842.0,0.0,1910,1996,5,0,0,0,0,0,0,0,0,0,0,81000
2456,3340.0,428.5666682321038,2006,2006,8,0,0,0,0,0,0,0,0,0,0,336820
2114,3219.0,209.66515881182661,1988,1989,7,0,0,0,0,0,0,0,0,0,0,277000
1890,1788.0,88.59050109014046,1960,1960,5,0,0,0,0,0,0,0,0,0,0,117600
621,2524.0,125.15255074450444,1950,2005,6,0,0,0,0,0,0,0,1,0,0,140000
1427,3517.0,403.6285215892874,2008,2008,9,0,0,0,0,0,0,0,0,0,0,395039
1728,2264.0,264.15962740168465,2007,2007,6,0,0,0,0,0,0,0,0,0,0,181755
2472,2800.0,282.6323286185857,2005,2006,7,0,0,0,0,0,0,0,0,0,0,186800
610,2884.0,253.53782420196654,1965,1965,5,0,0,0,0,0,0,0,0,0,0,177500
1950,1624.0,19.96645945712175,1927,2007,4,0,0,0,0,0,0,0,0,0,0,64500
94,2976.0,233.67967039379795,2004,2005,7,0,0,1,0,0,0,0,0,0,0,260000
1745,2532.0,179.18520180393995,2007,2007,7,0,0,0,0,0,0,0,0,0,0,185485
744,1590.0,16.638716214268126,1931,1993,5,0,0,0,0,0,1,0,0,0,0,105000
1859,2383.0,236.4505755763331,1976,1994,6,0,0,0,0,0,0,0,0,0,0,187000
2343,2829.0,203.19971338591125,1984,1998,7,0,0,0,0,0,0,0,0,0,0,202500
1713,3228.0,405.4757917109775,2005,2006,7,0,0,0,0,0,0,0,0,0,0,245700
1816,1896.0,130.69436110957474,1980,1980,6,0,0,0,0,0,0,0,0,0,0,128000
2390,3128.0,405.4757917109775,2005,2005,8,0,0,0,0,0,0,0,0,0,0,275500
364,2961.0,226.29058990703754,1999,1999,7,0,0,0,0,0,0,0,0,0,0,225000
684,1711.0,133.00344876168737,1959,1959,5,0,0,0,0,0,0,0,0,0,0,138000
32,1617.0,74.96119323011885,1971,1971,6,0,0,0,0,0,1,0,0,0,0,88000
1698,4796.0,392.89545265160865,2006,2006,9,0,0,0,0,0,0,0,0,0,0,380000
1129,3320.0,304.7995700788669,2007,2007,8,0,0,1,0,0,0,0,0,0,0,256000
165,1800.0,163.55169432025932,1951,2000,5,0,0,0,0,0,0,0,0,0,0,134800
935,1790.0,213.35969905520682,1980,1980,6,0,0,0,0,0,1,0,0,0,0,121000
1802,2635.0,266.9305325842198,2007,2007,7,0,0,1,0,0,0,0,0,0,0,227875
250,3388.0,358.3704036078799,2008,2008,8,0,0,0,0,0,0,0,0,0,0,245350
2668,1872.0,0.0,1920,1950,5,0,0,0,0,0,1,0,0,0,0,93500
236,1293.0,43.74462701002964,1920,1950,5,0,0,0,0,0,0,0,0,0,0,83000
2117,3533.0,231.37058274168533,1992,1992,6,0,0,0,0,0,0,0,0,0,0,240000
2029,1765.0,68.14653930010805,1901,1950,5,0,0,0,0,0,1,0,0,0,0,113000
636,2430.0,137.1598065354901,1958,1998,6,0,0,0,0,0,0,0,0,0,0,155000
1155,1824.0,81.77584716012966,1961,1996,6,0,0,0,0,0,0,0,0,0,0,142000
739,1788.0,51.10990447508104,1926,2004,6,0,0,0,0,0,1,0,0,0,0,119000
1608,2733.0,195.34881536872834,1940,1985,6,0,0,0,0,0,0,0,0,1,0,160000
1087,2432.0,183.8033771081652,2004,2004,6,0,0,0,0,0,0,0,0,0,0,193000
1774,3307.0,238.75966322844573,1992,1993,8,0,0,0,0,0,0,0,0,0,0,263000
2816,2620.0,184.72701216901024,2005,2005,7,0,0,0,0,0,0,0,0,0,0,164990
2194,1896.0,79.50429585012606,1954,1954,4,0,0,0,0,0,0,0,0,0,0,119000
523,2820.0,319.5777310523877,2006,2007,8,0,0,1,0,0,0,0,0,0,0,238500
2767,3066.0,266.00689752337473,1975,1975,7,0,0,0,0,0,0,0,0,0,0,280000
1837,3076.0,219.82514448112218,2006,2007,8,0,0,1,0,0,0,0,0,0,0,193800
2284,2100.0,264.15962740168465,1976,1976,5,0,0,0,0,0,1,0,0,0,0,129900
1434,1980.0,190.81031004030254,1994,1995,5,0,0,0,0,0,0,0,0,0,0,145000
2794,3540.0,345.43951275604917,2001,2002,8,0,0,0,0,0,0,0,0,0,0,275000
2625,1040.0,113.57756550018007,1950,1950,3,0,0,0,0,0,0,0,0,0,0,81400
794,2178.0,71.55386626511346,1954,1954,5,0,0,0,0,0,0,0,0,0,0,125000
708,1722.0,81.77584716012966,1920,1950,4,0,0,0,0,0,1,0,0,0,0,80000
286,2403.0,73.82541757511704,1924,1999,5,0,0,0,0,0,0,0,0,0,0,104000
62,3440.0,243.37783853267098,1996,1996,7,0,0,0,0,0,0,0,0,0,0,260400
1647,2204.0,223.51968472450238,1981,2003,7,0,0,0,0,0,0,0,0,0,0,176000
2054,2080.0,121.91982803154676,1966,1966,5,0,0,0,0,0,0,0,0,0,0,123000
1102,3691.0,388.93253021852325,2000,2000,9,0,0,0,0,0,0,0,0,0,0,291000
654,1944.0,68.14653930010805,1948,2002,6,0,0,0,0,0,0,0,0,0,0,132000
1089,2184.0,184.72701216901024,2005,2005,6,0,0,0,0,0,0,0,0,0,0,176000
604,2776.0,163.55169432025932,1956,1956,5,0,0,0,0,0,0,0,1,0,0,177625
2838,2005.0,181.03247192563003,1924,1950,5,0,0,0,0,0,0,0,0,0,0,104900
2777,2591.0,237.8360281676007,1999,1999,7,0,0,0,0,0,0,0,0,0,0,196000
1723,3154.0,260.4650871583044,2005,2005,9,0,0,0,0,0,0,0,0,0,0,280000
349,1858.0,226.45271046202228,1995,1996,7,0,0,0,0,0,0,0,0,0,0,168500
2313,2452.0,195.34881536872834,1995,1995,6,0,0,0,0,0,0,0,0,0,0,170000
2279,2034.0,359.16195451560935,1953,1953,3,0,0,0,0,0,0,0,1,0,0,130000
1346,2998.0,113.57756550018007,1939,1950,7,0,0,0,0,0,1,0,1,0,0,150000
2770,2200.0,213.35969905520682,1996,1996,5,0,0,0,0,0,0,0,0,0,0,145000
2923,3456.0,159.0085917002521,1976,1976,5,0,0,0,0,0,0,0,0,0,0,188000
1619,2516.0,212.43606399436177,1997,1997,6,0,0,0,0,0,0,0,0,0,0,169000
2178,2250.0,198.581538081686,2006,2007,5,0,0,0,0,0,0,0,0,0,0,155000
1160,2782.0,244.76329112393856,2004,2004,7,0,0,1,0,0,0,0,0,0,0,196000
1755,2849.0,246.26732262744923,2002,2002,7,0,0,0,0,0,0,0,0,0,0,219500
2412,2184.0,180.108836864785,2005,2006,6,0,0,0,0,0,0,0,0,0,0,170440
889,2116.0,203.19971338591125,1977,1977,6,0,0,0,0,0,0,0,0,0,0,159500
1186,2986.0,244.76329112393856,1970,1970,7,0,0,0,0,0,0,0,0,0,0,174000
1613,2554.0,242.91602100224847,1970,1970,7,0,0,0,0,0,0,0,0,0,0,167000
411,2311.0,203.19971338591125,1976,1976,6,0,0,0,0,0,0,0,0,0,0,148500
810,2228.0,204.43961790032415,1979,1979,5,0,0,0,0,0,0,0,0,0,0,147983
548,1843.0,133.00344876168737,1980,1980,6,0,0,0,0,0,0,0,0,0,0,120000
2179,2180.0,207.81788869013653,2005,2006,5,0,0,0,0,0,0,0,0,0,0,157000
2746,2266.0,79.50429585012606,1948,1950,5,0,0,0,0,0,0,0,0,0,0,91500
1486,1592.0,0.0,1910,1950,5,0,0,0,0,0,0,0,0,0,0,85000
2168,2428.0,42.6136009709867,1965,1965,5,0,0,0,0,0,0,0,0,0,0,140000
2061,1910.0,178.26156674309487,1966,1966,5,0,0,0,0,0,0,0,0,0,0,127000
1131,2592.0,310.8031979743597,2003,2003,6,0,0,1,0,0,0,0,0,0,0,207500
2738,5508.0,237.37711189537637,1935,1990,6,0,0,0,0,0,0,0,0,0,0,415000
929,3122.0,213.82151658562935,1960,1960,6,0,0,0,0,0,0,0,0,0,0,193000
362,2183.0,158.40341293492628,1994,1995,6,0,0,0,0,0,0,0,0,0,0,174000
652,2226.0,189.34518747323548,1948,1999,7,0,0,0,0,0,0,0,0,0,0,152500
1466,2438.0,274.78143060140275,2003,2003,7,0,0,0,0,0,0,0,0,0,0,183000
2087,2560.0,116.83983519689897,1951,1994,5,0,0,0,0,0,0,0,0,0,0,136500
1442,2755.0,260.4650871583044,2001,2001,7,0,0,0,0,0,0,0,0,0,0,231500
2744,2128.0,87.45472543513866,1952,1952,5,0,0,0,0,0,0,0,0,0,0,123500
1511,2209.0,138.54525912675768,1955,1955,5,0,0,0,0,0,0,0,0,0,0,135500
2175,2004.0,149.9223864602377,1976,1976,6,0,0,0,0,0,0,0,0,0,0,133500
1236,2288.0,95.40515502015127,1963,1963,5,0,0,0,0,0,0,0,0,0,0,124000
2448,3010.0,273.39597801013514,1998,1998,8,0,0,0,0,0,0,0,0,0,0,280000
60,3992.0,441.01665362478843,1999,1999,9,0,0,0,0,0,0,0,0,0,0,333168
346,3291.0,357.79528252999523,2003,2003,8,0,0,0,0,0,0,0,0,0,0,270000
678,1928.0,255.54952237540516,1950,1950,6,0,0,0,0,0,0,0,0,0,0,128500
2481,2796.0,250.30510148900888,1990,1991,6,0,0,0,0,0,0,0,0,0,0,172000
2729,1592.0,163.55169432025932,1971,1972,5,0,0,0,0,0,0,0,0,0,0,130000
453,2612.0,288.17413898365595,2005,2005,6,0,0,0,0,0,0,0,0,0,0,196000
2234,1523.0,102.21980895016208,1941,1950,5,0,0,0,0,0,1,0,0,0,0,87000
2007,2345.0,87.45472543513866,1950,1950,5,0,0,0,0,0,1,0,0,0,0,128250
20,3615.0,230.9087652112628,1978,1988,6,0,0,0,0,0,0,0,1,0,0,210000
2217,2845.0,122.66377074019448,1932,1950,6,0,0,0,0,0,0,0,0,0,0,220000
232,2134.0,201.35244326422117,1950,1995,4,0,0,0,0,0,0,0,1,0,0,128000
1982,1854.0,163.55169432025932,1900,2006,5,0,0,0,0,0,1,0,0,0,0,135000
1570,3369.0,199.50517314253105,1991,1991,4,0,0,0,0,0,0,0,0,0,0,228500
195,1740.0,68.14653930010805,1939,1950,6,0,0,0,0,0,1,0,0,0,0,134000
2307,2032.0,144.5488870222505,1956,1956,6,0,0,0,0,0,0,0,0,0,0,157500
504,3405.0,287.71232145323347,1993,1994,8,0,0,0,0,0,0,0,0,0,0,263550
1644,2880.0,215.66878670731947,1981,1981,6,0,0,0,0,0,0,0,0,0,0,182900
939,2560.0,249.38146642816383,1988,2007,6,0,0,0,0,0,0,0,0,0,0,222000
1591,2184.0,0.0,2007,2008,5,0,0,0,0,0,0,0,0,0,0,146000
2001,3118.0,230.56245796536555,1948,1973,5,0,0,0,0,0,1,0,1,0,0,153500
2379,3960.0,355.59949842534473,2004,2005,9,0,0,0,0,0,0,0,0,0,0,315000
1100,4100.0,321.4250011740778,1998,1998,8,0,0,0,0,0,0,0,0,0,0,315000
1118,3202.0,481.7781415079524,2007,2007,8,0,0,0,0,0,0,0,0,0,0,257000
1593,2400.0,293.2638437447339,1964,1964,4,0,0,0,0,0,0,0,0,0,0,173000
2338,2320.0,310.3413804439372,1948,1950,5,0,0,0,0,0,0,0,0,0,0,169000
458,4400.0,316.34500833943,2003,2004,8,0,0,0,0,0,0,0,0,0,0,382500
1454,3572.0,246.61056124562867,2002,2002,8,0,0,0,0,0,0,0,0,0,0,230000
641,2594.0,229.98513015041775,1954,1990,5,0,0,0,0,0,0,0,0,0,0,153000
644,1927.0,124.69073321408192,1953,1953,5,0,0,0,0,0,0,0,1,0,0,123000
840,2926.0,248.9196488977413,1998,1998,7,0,0,0,0,0,0,0,0,0,0,207000
1307,4963.0,401.78125146759726,1880,2002,7,0,0,0,0,0,1,0,0,0,0,295000
1809,2188.0,163.55169432025932,2003,2004,5,0,0,0,0,0,0,0,0,0,0,149000
56,2820.0,249.0979815082245,2002,2002,6,0,0,0,0,0,0,0,0,0,0,216500
1905,1616.0,87.45472543513866,1958,2000,5,0,0,0,0,0,0,0,0,0,0,112000
2060,1886.0,149.9223864602377,1967,1967,5,0,0,0,0,0,0,0,0,0,0,134500
1085,2392.0,197.65790302084096,2007,2008,7,0,0,0,0,0,0,0,0,0,0,187687
305,1826.0,149.9223864602377,1920,1950,4,0,1,0,0,0,0,0,0,0,0,68400
671,1902.0,136.2930786002161,1958,2007,6,0,0,0,0,0,0,0,0,0,0,143500
833,3162.0,262.7741748104171,1989,1989,7,0,0,0,0,0,0,0,0,0,0,275000
2891,3866.0,264.282475657019,1988,1989,7,0,0,0,0,0,0,0,0,0,0,171000
486,3046.0,220.79139270047173,2000,2000,6,0,0,0,0,0,0,0,0,0,0,244000
334,1738.0,99.94825764015847,1971,2004,5,0,0,0,0,0,0,0,0,0,0,130000
1804,3370.0,303.87593501802183,2006,2006,8,0,0,1,0,0,0,0,0,0,0,253000
2690,1386.0,0.0,1941,1950,4,0,0,0,0,0,1,0,0,0,0,52500
299,2016.0,276.1668831926703,1989,1989,8,0,0,0,0,0,1,0,0,0,0,185000
466,2235.0,181.03247192563003,2005,2006,6,0,0,0,0,0,0,0,0,0,0,167800
440,3426.0,395.3158060416819,2004,2005,8,0,0,0,0,0,0,0,0,0,0,274900
378,2844.0,271.54870788844505,1980,1980,7,0,0,0,0,0,0,0,0,0,0,187500
513,3084.0,318.19227846112017,2005,2005,7,0,0,0,0,0,0,0,0,0,0,253000
1597,1514.0,168.14113751805155,1973,2006,4,0,0,0,0,0,1,0,0,0,0,105000
613,2784.0,208.3364936250605,1961,1961,6,0,0,0,0,0,0,0,0,0,0,174500
2798,3114.0,215.66878670731947,1996,1997,7,0,0,0,0,0,0,0,0,0,0,210900
239,2287.0,19.319398271011323,1947,1979,4,0,0,0,0,0,0,0,0,0,0,127000
1080,2716.0,223.51968472450238,2004,2004,7,0,0,0,0,0,1,0,0,0,0,207000
375,2882.0,244.30147359351605,1978,1978,7,0,0,0,0,0,0,0,0,0,0,154000
1638,4998.0,732.7165793548037,2006,2007,9,0,0,0,0,0,0,0,0,0,0,591587
2593,4811.0,465.5120706659058,1925,1975,5,0,0,0,0,0,0,1,0,0,0,180000
623,3168.0,224.88357969035656,1967,1967,5,0,0,0,0,0,0,0,0,1,0,124000
964,2949.0,249.0979815082245,1980,2006,6,0,0,0,0,0,0,0,0,0,0,204000
917,2338.0,61.33188537009724,1928,1950,7,0,0,0,0,0,0,0,0,0,0,145000
122,3020.0,238.75966322844573,1967,1967,5,0,0,0,0,0,0,0,0,0,0,178900
2443,3788.0,401.78125146759726,1997,1998,8,0,0,0,0,0,0,0,0,0,0,348000
1354,2526.0,190.81031004030254,1915,2004,6,0,0,0,0,0,0,0,0,0,0,162500
2058,1636.0,163.55169432025932,1971,1990,5,0,0,0,0,0,0,0,0,0,0,119900
2326,2567.0,213.35969905520682,1998,1998,7,0,0,0,0,0,0,0,0,0,0,176500
1222,2068.0,135.32153042138265,1939,1950,5,0,0,0,0,0,0,0,0,0,0,118000
1251,1546.0,110.83620730140615,1953,1953,5,0,0,0,0,0,0,0,0,0,0,110000
65,3034.0,224.44331978534746,1998,1998,7,0,0,0,0,0,0,0,0,0,0,221000
498,3734.0,493.6829400216799,1998,1998,8,0,0,0,0,0,0,0,0,0,0,340000
749,2747.0,151.0581621152395,1910,1993,7,0,0,0,0,0,0,0,0,0,0,167500
1782,3259.0,399.47216381548463,2006,2006,8,0,0,0,0,0,0,0,0,0,0,255000
477,1758.0,226.45271046202228,2004,2005,7,0,0,0,0,0,0,0,0,0,0,170000
2826,1619.0,163.28940614394358,2005,2005,5,0,0,0,0,0,1,0,0,0,0,145000
1601,1260.0,0.0,1972,1972,4,0,0,0,0,0,1,0,0,0,0,81000
990,2598.0,277.5523357839379,1958,2002,6,0,0,0,0,0,0,0,1,0,0,176500
1791,3380.0,293.71594934872627,2004,2005,8,0,0,0,0,0,0,0,0,0,0,307000
2131,2535.0,238.75966322844573,2001,2001,7,0,0,0,0,0,0,0,0,0,0,190550
371,3198.0,223.51968472450238,1980,1980,7,0,0,0,0,0,0,0,0,0,0,260000
2377,2110.0,147.31979220478567,1976,1976,7,0,0,0,0,0,0,0,0,0,0,137500
1832,2099.0,250.30510148900888,1973,2006,6,0,0,0,0,0,0,0,0,0,0,147000
561,2008.0,121.91982803154676,1961,1983,5,0,0,0,0,0,0,0,0,0,0,131400
1063,3480.0,427.9956227732221,2004,2004,8,0,0,0,0,0,0,0,0,0,0,316000
325,2736.0,0.0,1971,1971,6,0,0,0,0,0,0,0,0,0,0,139000
1577,1794.0,226.45271046202228,2006,2007,5,0,0,0,0,0,0,0,0,0,0,172500
2851,2531.0,16.638716214268126,1914,1950,5,0,0,0,0,0,0,0,0,0,0,138887
1410,3235.0,167.95481774805623,1935,1986,6,0,0,0,0,0,0,0,0,0,0,235000
691,1788.0,87.45472543513866,1962,1962,5,0,0,0,0,0,0,0,0,0,0,109500
2691,2026.0,34.201805551551146,1924,1950,4,0,0,0,0,0,1,0,0,0,0,107000
2780,2712.0,218.90150942027714,2002,2002,7,0,0,0,0,0,0,0,0,0,0,192500
374,3204.0,244.30147359351605,1977,2000,6,0,0,0,0,0,0,0,0,0,0,215000
1995,2576.0,132.88575163521068,1910,1990,6,0,0,0,0,0,1,0,0,0,0,144100
602,1728.0,127.15368482078637,1959,1959,6,0,0,0,0,0,0,0,0,0,0,127500
1422,3012.0,209.2033412814041,1993,1994,7,0,0,0,0,0,0,0,0,0,0,225000
1056,3420.0,399.93398134590717,2007,2008,8,0,0,0,0,0,0,0,0,0,0,372402
1151,1824.0,99.94825764015847,1962,1962,5,0,0,0,0,0,0,0,0,0,0,144000
1843,2245.0,124.93532205019808,1999,1999,6,0,0,1,0,0,0,0,0,0,0,176500
2595,1927.0,183.8033771081652,1924,1950,6,0,0,0,0,0,0,0,1,0,0,112000
1041,1470.0,74.96119323011885,1973,1973,6,0,0,0,0,0,1,0,0,0,0,100000
980,1638.0,132.07981370084232,1970,1970,4,0,0,0,0,0,1,0,0,0,0,88000
1871,3360.0,149.9223864602377,1976,1976,5,0,0,0,0,0,0,0,0,0,0,136905
2363,1738.0,163.55169432025932,1971,1971,4,0,0,0,0,0,0,0,0,0,0,97500
2880,729.0,0.0,1945,1950,3,0,1,0,0,0,0,0,0,1,0,51689
1217,2504.0,149.9223864602377,1959,1959,6,0,0,0,0,0,0,0,0,0,0,142000
1715,3126.0,495.9314359118288,2006,2007,8,0,0,0,0,0,0,0,0,0,0,250000
112,3775.0,304.7995700788669,1993,1993,6,0,0,0,0,0,0,0,0,0,0,243500
454,2612.0,288.17413898365595,2005,2005,6,0,0,0,0,0,0,0,0,0,0,184500
2253,2932.0,233.67967039379795,1991,1992,7,0,0,0,0,0,0,0,0,0,0,210000
560,1824.0,138.54525912675768,1963,1995,5,0,0,0,0,0,0,0,0,0,0,129000
303,1020.0,18.48746246029792,1941,1950,2,0,0,0,0,0,1,0,0,0,0,82000
1004,2530.0,217.05423929858702,1997,1998,6,0,0,0,0,0,0,0,0,0,0,181000
2167,2304.0,184.72701216901024,2005,2005,5,0,0,0,0,0,0,0,0,0,0,167000
2440,2630.0,217.9778743594321,2000,2000,6,0,0,0,0,0,0,0,0,0,0,173000
2810,2395.0,264.15962740168465,2005,2005,7,0,0,0,0,0,0,0,0,0,0,195800
2872,3688.0,249.38146642816383,1969,1969,6,0,0,0,0,0,0,0,0,0,0,223000
1072,2734.0,223.51968472450238,2005,2005,7,0,0,0,0,0,0,0,0,0,0,192000
1654,2264.0,253.99964173238908,1979,1979,7,0,0,0,0,0,0,0,0,0,0,197000
2394,3443.0,380.44055357619743,2006,2006,8,0,0,0,0,0,0,0,0,0,0,298236
2212,2569.0,74.96119323011885,1927,1992,7,0,0,0,0,0,0,0,0,0,0,238000
2628,3112.0,0.0,1960,1960,5,0,0,0,0,0,0,0,0,0,0,119000
2526,3724.0,335.3333534344507,1968,2003,7,0,0,0,0,0,0,0,0,0,0,262500
969,3956.0,424.87212798872355,2007,2007,9,0,0,0,0,0,0,0,0,0,0,425000
306,2037.0,109.03446288017287,1900,1950,4,0,1,0,0,0,0,0,0,0,0,102776
25,2156.0,230.9087652112628,1971,2008,5,0,0,0,0,0,0,0,0,0,0,149900
311,2528.0,218.4396918898546,1977,1977,6,0,0,0,0,0,0,0,0,0,0,190000
300,2382.0,245.2251086543611,1989,1989,8,0,0,0,0,0,1,0,0,0,0,162500
2775,2973.0,266.00689752337473,1997,1997,6,0,0,0,0,0,0,0,0,0,0,217000
2862,1880.0,71.55386626511346,1922,1950,4,0,0,0,0,0,0,0,0,0,0,137500
525,2695.0,361.141308790415,2006,2006,8,0,0,1,0,0,0,0,0,0,0,270000
2730,1758.0,203.19971338591125,1974,1974,5,0,0,0,0,0,0,0,0,0,0,142500
1892,2084.0,203.19971338591125,1965,1965,6,0,0,0,0,0,0,0,0,0,0,161000
2288,1638.0,0.0,1970,1970,4,0,0,0,0,0,1,0,0,0,0,93900
2728,3591.0,308.0322927918246,1953,1953,7,0,0,0,0,0,0,0,0,0,0,225000
1065,4240.0,411.0116694885705,2003,2004,9,0,0,0,0,0,0,0,0,0,0,412500
2842,2278.0,0.0,1922,1950,4,0,0,0,0,0,0,0,0,0,0,83000
2011,1832.0,100.21440410168806,1939,1950,6,0,0,0,0,0,1,0,0,0,0,128000
1140,2363.0,242.45420347182593,1995,1995,6,0,0,0,0,0,0,0,0,0,0,182000
1051,3864.0,357.4467685470348,2008,2008,8,0,0,0,0,0,0,0,0,0,0,394617
1587,3612.0,240.1451158197133,2007,2007,8,0,0,0,0,0,0,0,0,0,0,298751
785,1722.0,153.04576951149267,1940,1950,4,0,0,0,0,0,0,0,0,0,0,82500
916,2809.0,31.61356080710944,1928,1950,6,0,0,0,0,0,0,0,0,0,0,177000
639,2400.0,135.77435394422253,1956,1956,4,0,0,0,0,0,0,0,0,0,0,144000
10,2798.0,204.12334844675632,1999,1999,7,0,0,0,0,0,0,0,0,0,0,189000
